index,account,page,postdate,tweet,link,comments,retweets,likes,views,replysource
222,"GESAMUN - Gerakan Sadar Imunisasi","","unknown","asalamualaiku.mau tanya bun anak saya usia 2,bulan lebih belum imunisasi BCG apakah ada efek,nya karna waktu imunisasi demam dan sekarang di posyandu dan di puskesmas untuk imunisasi BCG tidak ada..kira-kira berapa bunda imunisasi BCG di dokter anak dan apakah boleh setelah imunisasi di dokter anak dan imunisasi seterusnya di posyandu asalamualaiku. mau tanya bun anak saya usia 2,bulan lebih belum imunisasi BCG apakah ada efek,nya karna waktu imunisasi demam dan sekarang di posyandu dan di puskesmas untuk imunisasi BCG tidak ada.. kira-kira berapa bunda imunisasi BCG di dokter anak dan apakah boleh setelah imunisasi di dokter anak dan imunisasi seterusnya di posyandu","https://www.facebook.com/groups/312243985516765/",0,0,0,-1,"NaN"
223,"Curhatan Ibu Hamil dan Menyusui","Assalmualaikum bunda bunda","unknown","Assalmualaikum bunda bundaBesok jadwal imunisasi anak aku suntik DPT 1 apakah semua bayi yg DPT 1 itu pada demam semua ya bun.soalnya takut banget kalau anak demam apalagi masih baru jadi ibu.Saran nya juga bun apa saja yg harus dipersiapkan biar anak ngak demam sama rewel.","https://www.facebook.com/groups/598090148300014/",0,0,0,-1,"NaN"
224,"Diskusi dan Sharing Seputar Bayi","","unknown","Habis DPT-1 jadi demam , sudah minum Sanmol Drop juga masih demam, tips dong Bun biar cepet turun demam nya karna habis imunisasi","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
225,"Diskusi dan Sharing Seputar Bayi","","unknown","Yeeeee udah lolos imunisasi dpt 3 Tadi malam tidur dari habis isya bangun cuma minum susu sama ganti pampers aja.Tadi pagi aku lagi masak bapak nya nyapu, adek lagi main sama kk nya tiba tiba bobo. Udah engga hangat dan udah ceria lagi Tadi malam aku minum obat tensi karena dari kemarin engga tidur, bingung banget kalau sampai engga tidur lagi. Alhamdulilah bisa tidur nyenyak.Kadang berfikir engga mau lagi imunisasi, tapi setelah sembuh fikir ulang.Saran yang aku pake cuma ngikut saran bu bidan aja.Minum sanmol 0,7 ml BB adek 9 kg.Kompres air biasa bukan air hangatSore hari setelah imunisasi jangan mandi duluCek suhu kalau demam minum sanmol 4-6 jam sekaliKasih susu/asi sebanyak mungkin biar engga dehidrasiPakai baju tipis.Semangaatt bu ibu Masya alloh Tabarakallah. Lihat Lebih Sedikit Yeeeee udah lolos imunisasi dpt 3 Tadi malam tidur dari habis isya bangun cuma minum susu sama ganti pampers aja. Tadi pagi aku lagi masak bapak nya nyapu, adek lagi main sama kk nya tiba tiba bobo. Udah engga hangat dan udah ceria lagi Tadi malam aku minum obat tensi karena dari kemarin engga tidur, bingung banget kalau sampai engga tidur lagi. Alhamdulilah bisa tidur nyenyak. Kadang berfikir engga mau lagi imunisasi, tapi setelah sembuh fikir ulang. Saran yang aku pake cuma ngikut saran bu bidan aja. Minum sanmol 0,7 ml BB adek 9 kg. Kompres air biasa bukan air hangat Sore hari setelah imunisasi jangan mandi dulu Cek suhu kalau demam minum sanmol 4-6 jam sekali Kasih susu/asi sebanyak mungkin biar engga dehidrasi Pakai baju tipis. Semangaatt bu ibu Masya alloh Tabarakallah. Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
226,"Diskusi dan Sharing Seputar Bayi","","unknown","Tadi aku ke tukang urut bayi karena udh 3mlm bayiku nangis kejer karena aku ngira nya kecengklak atau pada sakit badan nya trus pas dipegang sama nenek""tukang urut nya pas dibagian paha yg ada bekas imunisasi dia bilang ini otot-otot nya pada kaku dan msih keras dia bilang juga obat nya blm bekerja dia nanya emang kpn disuntik nya aku jawab seminggu lebih 1hari jadinya yg diurut cuma badan didaerah paha yg abis imunisasi gk di apa""in kira""pke apa yaa biar otot-otot nya gk kencang Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
227,"PEDULI IMUNISASI","","unknown","Assalamualaikum ,mohon penjelasan bunda, ank saya usia 23 bulan kmarin habis opnam katanya ,infeksi paru .dan di haruskan imunisasi pcv . perasaan saya gak pernah libur imunisasi tiap bulan .kok terlewat apa mungkin imunisasi pcv termasuk baru ya ?","https://www.facebook.com/groups/117644952243619/",0,0,0,-1,"NaN"
228,"Dunia MPASI","","unknown","Pagi bunda2 sholihah..mau tanya dong bun, ada yg anaknya telat imunisasi gak?anak ku imunisasi cuma 2 kali waktu usia new born sama 40 hari..sekarang usianya 19 bukan,masih bisa ngejar kan yah?alasan gk imunisasi1. pindah2 tempat tinggal 2. trauma karena terakhir suntik demam tinggi…  Pagi bunda2 sholihah..mau tanya dong bun, ada yg anaknya telat imunisasi gak?anak ku imunisasi cuma 2 kali waktu usia new born sama 40 hari..sekarang usianya 19 bukan,masih bisa ngejar kan yah? alasan gk imunisasi 1. pindah2 tempat tinggal 2. trauma karena terakhir suntik demam tinggi…","https://www.facebook.com/groups/749561656526211/",0,0,0,-1,"NaN"
229,"Diskusi dan Sharing Seputar Bayi","","unknown","Imunisasi DPT bisa gk d bidan/puskesmas Selain d posyandu bun ??","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
230,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun infoohari kamis mau imunisasi lanjutan usia 18 blndemam yang kayak dpt 1-3 ga yaaBun infoohari kamis mau imunisasi lanjutan usia 18 blndemam yang kayak dpt 1-3 ga yaa","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
231,"PEDULI IMUNISASI","","unknown","Permisi.. Mau tanya baby saya berumur 5 bulan kmren habis imunisasi di suntik 2 suntikan sekaligus (Dpt 2,polio tetes dan Pcv 1,Rv 1)sekarang kondisi baby saya panas sudah saya kasi paracetamol panas nya turun ganti muntah..apa yg harus saya lakukan.?","https://www.facebook.com/groups/117644952243619/",0,0,0,-1,"NaN"
232,"Diskusi dan Sharing Seputar Bayi","","unknown","ini bayik aku usia 2 bulan habis imunisasi pahanya d suntik doubel,sharing pengalamannya dong bund bgmn cara bunda² mengatasi anaknya yg demam after imunisasi","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
233,"Diskusi dan Sharing Seputar Bayi","","unknown","Bund, apakah disini ada yang anaknya imunisasi di posyandu? Saya mau tanya bund, kebetulan sebentar lagi anak saya imunisasi kedua, setelah bulan kemaren bcg. Nah besok ini mau imunisasi dpt 1. Apakah nanti suntiknya langsung 3 sekaligus? Soalnya seingetku dulu kakaknya nggak sebanyak itu. Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
234,"GESAMUN - Gerakan Sadar Imunisasi","","unknown","Maaf mau tanya, daerah depok apa udh ada imunisasi pcv? Karena anak sy 1bulan yg lalu baru aja dirawat di RS kena peumonia. Anak sy baru ukur 2bulan","https://www.facebook.com/groups/312243985516765/",0,0,0,-1,"NaN"
235,"Seputar Mpasi dan Tumbuh Kembang Anak","","unknown","Adek Elkeenan habis Imunisasi DPT1...semoga tidak rewel .....…  Adek Elkeenan habis Imunisasi DPT1... semoga tidak rewel .....…","https://www.facebook.com/groups/1019457676237045/",2,0,0,-1,"NaN"
236,"Diskusi dan Sharing Seputar Bayi","","unknown","Alumni November 2025 alhamdulillah lulusimunisasi DPT 3 bulan April kemarenTernyata aku bisa lewatin fase ini dikalabanyak ibu yang gamau bawa imunisasi anaknyadengan alasan kasian liat anaknya demamdan sebagainya, jangan ya bu lebih baik liatdia demam 1-2 hari daripada nanti anak jadilebih rentan sama penyakiy berat dan susah diobatiJangan lupa imunisasi yaa bun karenaimunisasi itu hak anak sehat selalu semuanya Lihat Lebih Sedikit Alumni November 2025 alhamdulillah lulus imunisasi DPT 3 bulan April kemaren Ternyata aku bisa lewatin fase ini dikala banyak ibu yang gamau bawa imunisasi anaknya dengan alasan kasian liat anaknya demam dan sebagainya, jangan ya bu lebih baik liat dia demam 1-2 hari daripada nanti anak jadi lebih rentan sama penyakiy berat dan susah diobati Jangan lupa imunisasi yaa bun karena imunisasi itu hak anak sehat selalu semuanya Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
237,"GESAMUN - Gerakan Sadar Imunisasi","","unknown","Hallo bun mau tanya misalkan kita imunisasi DPT 1 di bidan,Terus lanjut imunisasi DPT 2 di posyandu/puskesmas apa boleh?Apa harus di bidan lagi?Terimakasih Hallo bun mau tanya misalkan kita imunisasi DPT 1 di bidan, Terus lanjut imunisasi DPT 2 di posyandu/puskesmas apa boleh? Apa harus di bidan lagi? Terimakasih","https://www.facebook.com/groups/312243985516765/",0,0,0,-1,"NaN"
238,"Diskusi dan Sharing Seputar Bayi","","Suntik BCG di usia 2 bulan,,,","Suntik BCG di usia 2 bulan,,, Baru sekarang di usia 4 bulan tangan bekas suntikan nya keluar nanah kaya bisul kecil. .. Terus kering gitu ... Harus di apain iniApa suntik nya bershasil..??  Soalnya anak pertama aku anti vaksin.. Jadi kurang paham per imunisasian.. Sekarang juga baby az 4 bulan belum suntik DPT 1 yang harusnya di jadwalkan usia 2 bulan.. Karena kemarin2 lagi batuk.. #familystory#motherlife#parenting#imunisasi#busui Lihat Lebih Sedikit Suntik BCG di usia 2 bulan,,, Baru sekarang di usia 4 bulan tangan bekas suntikan nya keluar nanah kaya bisul kecil. .. Terus kering gitu ... Harus di apain ini Apa suntik nya bershasil..?? Soalnya anak pertama aku anti vaksin.. Jadi kurang paham per imunisasian.. Sekarang juga baby az 4 bulan belum suntik DPT 1 yang harusnya di jadwalkan usia 2 bulan.. Karena kemarin2 lagi batuk.. #familystory #motherlife #parenting #imunisasi #busui Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
239,"Foster and Adoptive Parents Support Group","","unknown","Anti-Vax Bio I’m a foster parent to an almost 1 year old and their parent is newly anti-vax. I’m really worried about measles coming to my area and our foster child not being protected… Social worker says there is nothing anyone can do. Has anyone been in the same position? EDIT: I’m not asking for suggestions on how to go against the wishes of the parents. I’m looking for emotional support on how to keep enthusiastically supporting parents that I personally feel are causing harm. If you disagree, no disrespect but I’m not looking for a response from you.","https://www.facebook.com/groups/172612776096960/",954,0,0,-1,"NaN"
240,"Anti-Vax School Options","","unknown","Hi all, I am at the out-of-options point trying to get a vaccine exemption for my children to attend a Waldorf School in NYS. I am hoping someone here can help.We currently live in NC where our religious exemption has been accepted and my children currently attend a Waldorf school. We need to relocate though.We were hoping to relocate to NYS where all of my family live, but the Waldorf school won’t accept the frontline exemption w…  Hi all, I am at the out-of-options point trying to get a vaccine exemption for my children to attend a Waldorf School in NYS. I am hoping someone here can help. We currently live in NC where our religious exemption has been accepted and my children currently attend a Waldorf school. We need to relocate though. We were hoping to relocate to NYS where all of my family live, but the Waldorf school won’t accept the frontline exemption w…","https://www.facebook.com/groups/459706678652634/",0,0,0,-1,"NaN"
241,"Crunchy Moms: Natural Living & Clean Products","","unknown","I need help. I’ll start by saying I’m in the “great” CaliforniaMy 10yr old I have guardianship of wants to go back to school from the year Ive homeschooled him. Only issue is he needs vaccines to go, his mom had sent him with a fake vaccine card prior to me obtaining guardianship. Me and his mom are anti vax, his mom asked me to not vaccinate him, my kids aren’t. But I almost feel it would be good for him to go back into the school setting he’s been delt hard cards as it is. Is there work around I don’t know of other than homeschool/private? I most def can’t afford private as the one near me that doesn’t still require them is 2300 a month. I know the ones actually required to go into school but that’s still 11 shots Lihat Lebih Sedikit I need help. I’ll start by saying I’m in the “great” California My 10yr old I have guardianship of wants to go back to school from the year Ive homeschooled him. Only issue is he needs vaccines to go, his mom had sent him with a fake vaccine card prior to me obtaining guardianship. Me and his mom are anti vax, his mom asked me to not vaccinate him, my kids aren’t. But I almost feel it would be good for him to go back into the school setting he’s been delt hard cards as it is. Is there work around I don’t know of other than homeschool/private? I most def can’t afford private as the one near me that doesn’t still require them is 2300 a month. I know the ones actually required to go into school but that’s still 11 shots Lihat Lebih Sedikit","https://www.facebook.com/groups/9376506729134208/",0,0,0,-1,"NaN"
242,"Crunchy Moms: Natural Living & Clean Products","","unknown","I’m someone who was very anti vax and now more on the fence. A lot of the anti vax claims seem very contradictory to me or don’t make sense. I’m wondering if those of you who are anti vax can help me make sense of these things. 1) Why do you claim we can’t trust the CDC, FDA, pharma but then use their sources as evidence? That seems contradictory to me. How can we trust only parts we want to agree with?2) If the purpose of vaccines are to create illness and injury, why do we have a vaccine schedule? Wouldn’t they make more money by offering every vaccine to every age group? They could make them all annual if they wanted. But they had a very specific schedule that they follow and children age out of specific vaccines. 3) If live vaccines are spreading disease, why do we never see outbreaks in daycares? This would be occurring all the time all over the world. Why have cases gone down significantly since vaccines? Wouldn’t they increase or stay the same?These are some things that have me questioning it all. I’m wondering if anyone can help answer these for me. Lihat Lebih Sedikit I’m someone who was very anti vax and now more on the fence. A lot of the anti vax claims seem very contradictory to me or don’t make sense. I’m wondering if those of you who are anti vax can help me make sense of these things. 1) Why do you claim we can’t trust the CDC, FDA, pharma but then use their sources as evidence? That seems contradictory to me. How can we trust only parts we want to agree with? 2) If the purpose of vaccines are to create illness and injury, why do we have a vaccine schedule? Wouldn’t they make more money by offering every vaccine to every age group? They could make them all annual if they wanted. But they had a very specific schedule that they follow and children age out of specific vaccines. 3) If live vaccines are spreading disease, why do we never see outbreaks in daycares? This would be occurring all the time all over the world. Why have cases gone down significan","https://www.facebook.com/groups/9376506729134208/",0,0,0,-1,"NaN"
243,"Arnica - Parents' Support Network, Promoting Natural Immunity","Babies & children’s vaccinations UK","unknown","Babies & children’s vaccinations UKHi all, i just need some reassurance from parents who have decided not to vaccinate their babies. I had my little girl 9 weeks ago, i declined Vit K in the hospital after doing research etc. In the hospital they were trying to scare me telling me my baby might get very poorly and have blood clots etc but i still declined. Me and my partner and both families are anti vax but only in the recent years. Me and my partner had vaccines up until we was about 11 and then didn’t have any more. My girl is due her 6 week set of vaccines (everything that’s stated on the NHS) and my health visitor/nurses have been trying to fear monger me into giving her them saying they have seen babies die who haven’t had the vaccines but now it’s put me in a state as i’m suffering from PPD anyway. I’m not going to give her them but if anybody has had their babies completely unvaxed and turned out to be very healthy with no complications i would highly appreciate it","https://www.facebook.com/groups/98258276788/",0,0,0,-1,"NaN"
244,"Homeschool Moms","","unknown","Allergy shot advice ..we are anti vax (not up for discussion) but our 3yo is struggling so badly even with his daily Zyrtec. I'm talking swollen eyes face sneezing coughing hives. He wants to live outside. It's so hard. Any success stories of kid allergy shots or even your own?  Staying inside just isn't an option. I know they can take a year to work but if it would help him overall...... Are the shots toxic? Any negative reactions?","https://www.facebook.com/groups/467088916727307/",0,0,0,-1,"NaN"
245,"Crunchy Moms: Natural Living & Clean Products","","unknown","I had the most anti Vax reassuring conversation with my neighbour last night...If anyone is doubting their decision please read.My neighbour is from a different country and pro Vax, she said her children had the chicken pox vaccine as did she and they all got chicken pox, her son even had it in his eyes. My children didn't have the Vax, only just on the schedule this year in the UK. They had chicken pox, were poorly for a couple of days, nothing major, no spots in eyes or throat or anything, done and dusted. She went onto say that she had the chicken pox Vax twice and had chicken pox at 16 all down her throat! (Still pro Vax!) She continued on... You know it can be really bad and go on your internal organs and be so painful and some people can be allergic to the spots and get anyphylaxes and die! I said 'in your county where they're all vaccinated against it?' yes! She also had the MMR after her son was born (she says) he had to have it and they said because it sheds she should have it too. She then got German measles! I told her, that's funny because my kids haven't had the MMR and have not had measles. She also had the COVID jab and says she had long COVID!  What is wrong with these people! Why are they so blind. I've never felt more reassured about my position on vaccines Lihat Lebih Sedikit I had the most anti Vax reassuring conversation with my neighbour last night... If anyone is doubting their decision please read. My neighbour is from a different country and pro Vax, she said her children had the chicken pox vaccine as did she and they all got chicken pox, her son even had it in his eyes. My children didn't have the Vax, only just on the schedule this year in the UK. They had chicken pox, were poorly for a couple of days, nothing major, no spots in eyes or throat or anything, done and dusted. She went onto say that she had the chicken pox Vax twice and had chicken pox at 16 all down her throat! (Still pro Vax!) She continued on... You know it can be really b","https://www.facebook.com/groups/9376506729134208/",0,0,0,-1,"NaN"
246,"ADOPSI KUCING SOLO DAN SEKITARNYA","Sedikit Bantuan untuk Ciko Sembuh","unknown","Sedikit Bantuan untuk Ciko SembuhHalo semuanya, saat ini kucing saya, Ciko, sedang berjuang melawan virus dan harus menjalani rawat inap di Amigos Animal Care.Ciko saat ini sedang berada dalam masa kritis karena memang belum sempat mendapatkan vaksinasi, sehingga sistem imunnya sangat lemah dalam melawan serangan virus ini. Kondisinya saat ini lemas total dan tidak mau makan, sehingga sangat bergantung pada penanganan medis di klinik.","https://www.facebook.com/groups/273405435676711/",0,0,0,-1,"NaN"
247,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","ijin tanya prof apakah boleh vaksin nd ib ai tiap sebulan sekali,dan ada efek samping ny atw tidak,terimakasihijin tanya prof apakah boleh vaksin nd ib ai tiap sebulan sekali,dan ada efek samping ny atw tidak,terimakasih","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
248,"Imam Abine Mufid","Menjelajah Zona Paramistis","unknown","Efek samping vaksin covid-19 Efek vaksinasi  @sorotan SEMUA ORANG #faksinasi Efek vaksinasi @sorotan SEMUA ORANG #faksinasi","https://www.facebook.com/menjelajah.zona.paramistis/videos/1063011755930994/",2,0,2,-1,"NaN"
249,"TERAPI 7 HARI SEMBUH ASAM LAMBUNG, MAAG, DAN GERD","","TERAPI 7 HARI SEMBUH ASAM LAMBUNG, MAAG, DAN GERD","Saya rasa ini efek samping vaksin covid dlu  siapa yg vaksin disini dan type nya apa","https://www.facebook.com/groups/274044038580139/",0,0,0,-1,"NaN"
250,"Anda Bertanya Sains Menjawab","","unknown","Setelah  vaksjn booster sy mengalami  gejala  demam menggigil,  sakit kepala , mual2 dan rasa kantuk  .  A1. Apa yg menyebabkan vaksin booster bs memiliki efek samping seperti itu?2. Berapa lama efek nya??, Setelah  vaksjn booster sy mengalami  gejala  demam menggigil,  sakit kepala , mual2 dan rasa kantuk  . 1. Apa yg menyebabkan vaksin booster bs memiliki efek samping seperti itu? 2. Berapa lama efek nya??,","https://www.facebook.com/groups/1247224995324514/",0,0,0,-1,"NaN"
251,"Abi Bekam","tvOneNews","unknown","Woiiii yang Persoalan penting nya umat Islam, raw Material vaksin TBC nya halal apa haram statusnyaBu dokter ini penjelasannya kaya Tukang Obat. Tahu tidak kenapa uji cobanya di Afrika dan kenya yang berkulit hitam bukan dinegara yang notabene berkulit putih? Ini dugaan diskriminasi ras Disni.Ibu bukan yang buat vaksin, bukan yang memproduksi raw materialnya tapi lebih merasa yakin kalau uji coba itu aman dan nyaman ?Vaksin itu bukan segala-galanya. Bukan pula solusi dewa daripada mengatasi TBC?Pertanyaan utamanya dari Rakyat adalah bagaimanq kalau uji cobanya gagal ? Malah banyak yang terdampak lebih bahaya dari pada efek samping vaksin tersebut?Apabila gagal dan.membahayakan dalam ujicoba vaksin tersebut, adakah Rakyat dapat jaminan dan garansi untuk kembali sehat seperti semula? Yang sudah terjadi adalah ketika vaksinasi ujicoba gagal, dan berbahaya dampak efek samping nya, pemerintah maupun produsen vaksin biasanya lepas tangan.Malah menyalahkan Rakyatnya bukan vaksinnya. Lihat Lebih Sedikit Woiiii yang Persoalan penting nya umat Islam, raw Material vaksin TBC nya halal apa haram statusnya Bu dokter ini penjelasannya kaya Tukang Obat. Tahu tidak kenapa uji cobanya di Afrika dan kenya yang berkulit hitam bukan dinegara yang notabene berkulit putih? Ini dugaan diskriminasi ras Disni. Ibu bukan yang buat vaksin, bukan yang memproduksi raw materialnya tapi lebih merasa yakin kalau uji coba itu aman dan nyaman ? Vaksin itu bukan segala-galanya. Bukan pula solusi dewa daripada mengatasi TBC? Pertanyaan utamanya dari Rakyat adalah bagaimanq kalau uji cobanya gagal ? Malah banyak yang terdampak lebih bahaya dari pada efek samping vaksin tersebut? Apabila gagal dan.membahayakan dalam ujicoba vaksin tersebut, adakah Rakyat dapat jaminan dan garansi untuk kembali sehat seperti semula? Yang sudah terjadi adalah ketika vaksinasi ujicoba gagal, dan berbahaya dampak efek samping nya, pemerintah maupun produsen vaksin biasanya lepas tangan. Malah menyalahkan Rakyatnya bukan vak","https://www.facebook.com/tvOneNews/videos/1026734859411002/",0,0,0,-1,"NaN"
252,"Group title pending","","unknown","Le.. di sini ada yng pernah suntik vaksin rabies GK? Kok aku baca efek samping ny malah jadi takut Bagi pengalaman ny dong le d sini yng pernah suntik vaksin rabies, apa ada efek samping ny?? Btw itu fto terahir si Oren pelaku ny dia kucing tukang berantem le makan ny galak tapi aku cek dia GK berliur atau nunjukin ciri2 kucing yng kena rabies Lihat Lebih Sedikit","https://www.facebook.com/groups/3047632888851936/",0,0,45,-1,"NaN"
253,"Anda Bertanya Sains Menjawab","Mau tanya ABSM","unknown","Mau tanya ABSMKenapa banyak masyarakat yang anti dengan vaksin, nakes dan dokter contoh ada di foto. Yah bukan cuma Indonesia, ada juga fenomena anti vaksin di Amerika. Banyak 'dokter tradisional' yang menyarankan obat tradisional dan menjauhi obat konvensional, bahkan untuk TBC dan HIV. Apakah mereka menggiring opini untuk membeli obat mereka atau hanya sekedar kebencian?okelah kalau benci dengan keteledoran, etika profesional, atau Mark up harga. Tapi kenapa benci ke semua profesi kesehatan? Membenci obat konvensional tapi minum obat tradisional tanpa kadar yang pas, efek samping jika overdosis. Benci juga dengan vaksin, dan menyerukan anti vaksin tanpa mengetahui penyakit yang sudah ditepis. Apakah ada yang tau hal ini gerakan anti vaksin awalnya dari kapan?","https://www.facebook.com/groups/1247224995324514/",0,0,0,-1,"NaN"
254,"INFO LANTAS SIDOARJO","","unknown","Vaksin sinovac...Setelah 3 th ...Ada efek samping nya tidak...","https://www.facebook.com/groups/1661533484078872/",44000,0,0,-1,"NaN"
255,"Diskusi dan Sharing Seputar Bayi","","unknown","Apa itu Vaksin DPT1? Penting untuk Bayi! DPT1 adalah imunisasi pertama untuk melindungi bayi dari 3 penyakit berbahaya: Difteri – bisa menyebabkan sesak napas Pertusis (Batuk Rejan) – batuk berat berkepanjangan …  Apa itu Vaksin DPT1? Penting untuk Bayi! DPT1 adalah imunisasi pertama untuk melindungi bayi dari 3 penyakit berbahaya: Difteri – bisa menyebabkan sesak napas Pertusis (Batuk Rejan) – batuk berat berkepanjangan …","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
256,"Erick Setiyawati","","unknown","#Hantavirus yang sekarang sedang diramaikan di media2 mainstream ternyata adalah salah satu dari 1200an efek samping vaksin COVID-19, sebagaimana tertera dalam laporan uji klinis Pfizer yg semula baru akan dirilis ke publik 75 tahun lagi. Ini hanyalah satu dari 8 halaman daftar efek samping vaksin C19 Pfizer yg dilaporkan kepada FDA dalam dokumen (yg semula hendak di)rahasia(kan) dari mata publik. Yang masih mau percaya dan bilang vaksin aman dan bukan bagian dari skema depopulasi global, silakan lanjutkan kedunguan kalian. Entah apa yg bisa membuat kalian percaya kalau laporan segamblang inipun masih kalian ingkari. Lihat Lebih Sedikit #Hantavirus yang sekarang sedang diramaikan di media2 mainstream ternyata adalah salah satu dari 1200an efek samping vaksin COVID-19, sebagaimana tertera dalam laporan uji klinis Pfizer yg semula baru akan dirilis ke publik 75 tahun lagi. Ini hanyalah satu dari 8 halaman daftar efek samping vaksin C19 Pfizer yg dilaporkan kepada FDA dalam dokumen (yg semula hendak di)rahasia(kan) dari mata publik. Yang masih mau percaya dan bilang vaksin aman dan bukan bagian dari skema depopulasi global, silakan lanjutkan kedunguan kalian. Entah apa yg bisa membuat kalian percaya kalau laporan segamblang inipun masih kalian ingkari. Lihat Lebih Sedikit","https://www.facebook.com/100000101667483/videos/pcb.27815733241346691/1875645226460572",0,0,0,-1,"NaN"
257,"Diskusi dan Sharing Seputar Bayi","","unknown","Kasus seperti campak di Sumenep itu bisa jadi contoh nyata bagaimana efek dari rendahnya cakupan imunisasi. Penyakit yang dulu hampir terkendali kini muncul lagi karena sebagian orang terpengaruh narasi anti-vaksin. Poin pentingnya: • Anti-imunisasi bukan karena kolot, tapi karena banjir informasi yang tidak tervalidasi. • Mereka biasanya aktif di media sosial, melek teknologi, tapi kurang kemampuan literasi digital & medis. • Informasi yang mereka terima sering emosional (takut efek samping, teori konspirasi) sehingga terasa lebih “meyakinkan” daripada penjelasan ilmiah yang kadang terasa kaku. • Akibatnya, masyarakat rentan terpengaruh, dan yang dirugikan adalah anak-anak yang sebenarnya berhak mendapat perlindungan kesehatan. Jadi kuncinya bukan sekadar marah pada kelompok anti-vaksin, tapi meningkatkan literasi, edukasi publik, dan pendekatan empatik supaya mereka mau memverifikasi informasi. Lihat Lebih Sedikit Kasus seperti campak di Sumenep itu bisa jadi contoh nyata bagaimana efek dari rendahnya cakupan imunisasi. Penyakit yang dulu hampir terkendali kini muncul lagi karena sebagian orang terpengaruh narasi anti-vaksin. Poin pentingnya: • Anti-imunisasi bukan karena kolot, tapi karena banjir informasi yang tidak tervalidasi. • Mereka biasanya aktif di media sosial, melek teknologi, tapi kurang kemampuan literasi digital & medis. • Informasi yang mereka terima sering emosional (takut efek samping, teori konspirasi) sehingga terasa lebih “meyakinkan” daripada penjelasan ilmiah yang kadang terasa kaku. • Akibatnya, masyarakat rentan terpengaruh, dan yang dirugikan adalah anak-anak yang sebenarnya berhak mendapat perlindungan kesehatan. Jadi kuncinya bukan sekadar marah pada kelompok anti-vaksin, tapi meningkatkan literasi, edukasi publik, dan pendekatan empatik supaya mereka mau memverifikasi informasi. Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
258,"SOLUSI ASAM LAMBUNG ( GERD/ANXIETY ) INDONESIA","","unknown","Dari semalam panik gara rame berita yg di paksain pas musim Corona vaksin ny namanya astrazenica, bahwa paksain itu menyebabkan efek samping, efek samping ny darah bisa beku jadi panik karna saya waktu itu vaksin astrazenica, semoga aja tak ada apa"",,, semua terjadi atas kehendak Alloh...disini banyak gak yg di vaksin apa ada keluhan","https://www.facebook.com/groups/423933305956276/",3,0,0,-1,"NaN"
259,"Sukabumi Grup Jual Butuh","","unknown","+62 816-1111-182 *penjual vaksin palsu* (memberikan contoh vaksin dengan yg asli, untuk menipu costumer, supaya dikira yang dia jual adalah vaksin asli, padahal vaksin palsu) *nama* : (abu ahmad) muhammad syarifuddin nur tholib/ *syarief nur tholib* *asal* : jombang sudah 1 bulan tidak ada itikad baik. Lihat Lebih Sedikit","https://www.facebook.com/groups/336307636538111/",1688,0,1688,-1,"NaN"
260,"JUAL BELI BAJU PL PALEMBANG","","unknown","info yang biso buat vaksin booster palsuu","https://www.facebook.com/groups/320413916423701/",0,0,0,-1,"NaN"
261,"Pejuang TBC Indonesia","Bissmillah","unknown","BissmillahApakah Disni ada yang ngalamin salah diagnosa??Mau tanya anakku demam tanpa gejala lain seperti batuk,sesek.dll, ku bawa ke RSSingkat cerita anakku di rongsen hasilnya kesan pneumonia Terus test mantoux nimbulkan reaksi benjolan","https://www.facebook.com/groups/425590565277938/",0,0,0,-1,"NaN"
262,"Habar Halong-Juai Seputaran Balangan (Sanggam)","","unknown","Terima jasa buat*Vaksin* pengalaman kerja*Ijazah palsuBisa hub.0858-2234-3237","https://www.facebook.com/groups/585363621972001/",0,0,0,-1,"NaN"
263,"👉BAHODOPI DAGANG👈","","unknown","Loloskan Admin, ini penipu mau bantu buatkan vaksin suda di trf malah di kirimkan vaksin palsu, di WA di blokir di messenger juga di Blokir Tlong yg mau buat Vaksin sama org ini Hati"" penipu asli smpai tidak ad etikad baiknya mau kirimkan yg aslinya masih tetap sy cari org ini","https://www.facebook.com/groups/630938980731303/",0,0,0,-1,"NaN"
