index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
"53","Nona Parera","","Hallo semuamanteman babysaya Aldian.saya sudah BERHASIL vaksin DPT3 menunggu usia 9 BLN lanjut vaksin Campak .anak sehat dan cerdas salah satunya Krn IDL y**momtapi Ku Juga nangis #babyboy#IDL#anaksehatdancerdas","https://web.facebook.com/nona.parera.944/posts/pfbid02r2KbRh1tTVXPtpit6Ht1B7X2aNiBBbYb8UDyFYtAcUH4FGoaFcSU3vUhmR3YE9xjl","9","1","42","-1","NaN"
"54","Koran Bali Express","","Vaksin campak penting untuk anak karena:1. Mencegah Penyakit: Melindungi dari infeksi virus campak yang sangat menular.… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=1264808315686286&set=a.609532797880511","0","0","0","-1","NaN"
"55","PemDes Purwosari Kecamatan Sembawa","","Posyandu Balita dan Pemberian Vaksin CampakSenin, 13 April 2026#DesaPurwosari #Sembawa #banyuasin #posyandu #vaksincampak","https://web.facebook.com/pemdespurwosari.kecamatansembawa/posts/pfbid0Czht3T41WDtUem7XSjsRAEnQNt7RXcQwCZSz3Tuj7VusJzmic9G7ETCzZrYCiNsDl","0","1","4","-1","NaN"
"56","Aisha Maharani","","Who is the Villain?Tahun 2018, Kasus klaim halal vaksin MR dengan adanya logo halal MUI di flyer kampanye vaksinasi MR. Vaksin dari India ini digiring sudah halal padahal setelah diperiksa oleh LPPOM MUI mengandung babi dan janin bayi. … Lihat selengkapnya","","0","0","351","-1","NaN"
"57","Klinik Cahaya Mitra","","Update Seputar Vaksin MR!Sesuai dengan update BPOM per April 2026 terkait perluasan indikasi penggunaan vaksin MMR untuk kelompok dewasaVaksin MR kini resmi dapat digunakan untuk kelompok dewasa berisiko:-Tenaga Kesehatan-Pelaku Perjalanan Internasional-Individu yang Memiliki Kontak Erat dengan Pasien ImunokompromaisSwipe untuk detail informasinya . Mari kita melindungi diri kita dan keluarga kitaInformasi & Reservasi:0271-732122 Klik link di bio#vaksinmr #vaksinaman #vaksindewasa #vaksindewasasolo","https://web.facebook.com/ImunicareCahayaMitraSolo/posts/pfbid0J7yY37SYXTBiWKAw31eN9vjtAFebu1P63yb8zwR8u6QSUpE9n9dXRwVSzyESjX2Ml","0","0","2","-1","NaN"
"58","Toufik Noval Salim","2026-07-09T11:58:00.000Z","Yayasan Pop Eye Cat Care Surakarta bekerja sama dengan Dinas Peternakan dan pertanian mengadakan acara :VAKSIN RABIES GRATIS(untuk kucing anda)Acara akan diselenggarakan pada :Rabu, 5 Agustus 2026Jam 10.00 - 13.00 WIBDi Yayasan Pop Eye Cat Care, Jagalan, SurakartaCara pendaftaran ketik :Vaksin Rabies GratisNama Owner :No HP :Alamat :Nama kucing :Umur kucing :Kirimkan ke :  wa.me/6281229345576Catatan :1. Tidak dibatasi kuota kucing peserta2. Bebas daerah asal (tidak harus KTP Surakarta3. Kucing sehat (tidak demam, flu atau cacingan4. Mengikuti ketentuan yang berlaku5. Acara ada di :https://maps.app.goo.gl/bBvk2nQZqPVBkBzV8","https://web.facebook.com/ToufikNovalSalim/posts/pfbid096y7nY1rZb1q8Fefk1gRzS28FiXafwEUaF8WtJaM4NDWsd27QaanmF653m6B98r1l","88","10","91","-1","NaN"
"59","Michael Revela Agha","","All Black 3 monthBigSize BigBoneLine Import ready Male & FemaleS… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=27887159447546256&set=pcb.2907890776217007","0","0","0","-1","NaN"
"60","MN Ardi Santoso","","- Vaksin MR 9 bln- Vaksin MR ulangan usia 15-18 bln bisa pakek MMR jd skalian … Lihat selengkapnya","https://web.facebook.com/reel/1251661752750711/","0","0","0","-1","NaN"
"61","Cozmeed","2026-05-17T06:15:00.000Z","*Mainecoon kitten Nonped* *Betina Cantik* *Proven 1x* (anakannya sdh ada yg teradopt)☆cream tabby mainecoon Us… Lihat selengkapnya","https://web.facebook.com/cozmeed.cozmeed.5/videos/1991512824789816/?idorvanity=199411229719032","0","0","0","-1","NaN"
"62","0:00 / 0:31","2026-06-30T01:59:00.000Z","IndioGigante 5 ekor… Lihat selengkapnya","https://web.facebook.com/100000751905014/videos/pcb.2193977878107833/1446422557537258","0","0","0","-1","NaN"
"63","Bagas Pratama JW","","DOC Ayam KUB 1 AgrolestariInclude Triple vaksin… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=27868068626122600&set=pcb.899982246484234","0","0","0","-1","NaN"
"64","Amirul Maulida","2026-07-05T05:54:00.000Z","bismillahready ayam petelur umur 16 minggu/4 bulan vaksin lengkap … Lihat selengkapnya","https://web.facebook.com/100078846402333/videos/1555129556118326/?idorvanity=1501649130624645","0","0","0","-1","NaN"
"65","Fevi Ballu","2025-08-21T23:41:00.000Z","Vaksin MR (Measles Rubella) adalah vaksin yang digunakan untuk mencegah penyakit campak (measles) dan rubella (campak Jerman). Vaksin ini mengandung virus yang dilemahkan dari kedua penyakit tersebut, sehingga saat disuntikkan, tubuh akan membentuk kekebalan terhadap virus-virus tersebut. Lebih detail mengenai vaksin MR:Penyakit Campak dan Rubella:Campak dan rubella adalah penyakit menular yang disebabkan oleh virus dan dapat ditularkan melalui udara.Pencegahan:Vaksin MR sangat efektif dalam mencegah kedua penyakit ini dan telah terbukti aman serta digunakan di banyak negara. Manfaat:Mencegah campak dan rubella. Mencegah komplikasi serius yang dapat ditimbulkan oleh kedua penyakit, seperti pneumonia, diare, kerusakan otak, ketulian, kebutaan, hingga penyakit jantung bawaan. Jadwal Pemberian:Vaksin MR diberikan secara suntikan di lengan pada anak-anak mulai usia 9 bulan MR 1 , 18 bulan MR2 dan ulangan/booster pada anak Usia SD kelas 1 saat kegiatan BIAS setiap bulan Agustus. Efek Samping:Efek samping yang umum terjadi sangat ringan, seperti demam ringan, ruam merah, atau bengkak di area suntikan, yang biasanya hilang dalam beberapa hari. Perlindungan Penuh:Vaksin MR memberikan perlindungan yang lebih lengkap dibandingkan vaksin campak saja karena mencakup rubella juga#BIAS#BIAS_MR#Edukasi_kesehatan","https://web.facebook.com/FeviBallu/posts/pfbid0321u7yFPqKNwmEjGzdwYZN1kxoeMTEqjQiDTjJjcrAJEobjqQAvfh8P7PqwRHYReul","16","0","31","-1","NaN"
"66","Syiaruddin Udhin","","Vaksin Measles-Rubella/MR Campak/measles disebabkan _Measles morbillivirus_ dan termasuk penyakit infeksi respirasi paling menular di dunia, dengan R₀ 12-18. Artinya 1 penderita bisa menulari 12-18 orang yang rentan. Komplikasi berat meliputi pneumonia, ensefalitis, dan SSPE yang bisa muncul tahun kemudian. CFR pada balita gizi buruk bisa >10%.Vaksin MR/MMR mengandung virus hidup dilemahkan/atenuasi. Meta-analisis _The Lancet_ 2019 menunjukkan efektivitas 2 dosis vaksin mencapai 97% dalam mencegah campak. Keamanan vaksin dipantau _Vaccine Safety Datalink_. KIPI serius seperti anafilaksis <1 per 1 juta dosis. Efek samping umum: demam & ruam ringan, transien 5-12 hari pasca vaksin.Imunisasi bukan cuma lindungi diri sendiri, tapi juga orang di sekitar kita yang belum bisa divaksin. Itu namanya herd immunity.Imunisasi Gratis & penting untuk masa depan yang lebih sehat #VaksinCampak  #CegahCampak #HerdImmunity #SehatBersama","https://web.facebook.com/udhin.dzeko.5/posts/pfbid02VEKB7dUgURW2izJr8NJPe5vuJQDCpWVhAMsSqNNdmHTgMsfChtD6LqiLCnTyaofcl","5","1","4","-1","NaN"
"67","Angelin Rike Mahendra","","Akhirnya didepak juga dari grup Gesamun. Mungkin ada yang melaporkan ke adminnya bahwa saya sedang menyusun data KIPI vaksin MR tahun 2017 ini. Takut ya ketauan sama saya kasus2nya? Takut ya orang2 mulai meragukan keamanan vaksin MR? Kenapa harus takut? Saya lho bukan siapa2..dokter bukan..wartawan bukan..pejabat apalagi..cuma ibu rumah tangga yang kerjaannya cuma bisa lakukan wawancara keluarga korban lewat fesbuk sambil nangis2 naha… Lihat selengkapnya","","0","0","228","-1","NaN"
"68","Kompas.com","","Vaksin MR melindungi anak dari dua penyakit sekaligus. Jadwal rutin pemberian vaksin dilakukan saat anak berusia 9 bulan, 18 bulan, dan kelas 1 SD.","","0","0","12","-1","NaN"
"69","Dinkes Pdg Pariaman","","PEMBERITAHUAN PEMBERIAN VAKSIN CAMPAK MR UNTUK TENAGA MEDISDalam upaya melindungi tenaga kesehatan sekaligus meningkatkan keselamatan pasien, akan dilaksanakan pemberian vaksin Campak MR bagi tenaga medis. Kegiatan ini merupakan langkah penting untuk mencegah penularan sejak dini, memperkuat imun, serta memastikan lingkungan pelayanan kesehatan tetap aman.Mari bersama kita sukseskan program ini: Cegah penularan sejak dini Amankan diri dan pasien… Lihat selengkapnya","https://web.facebook.com/reel/1487542602710421/","0","0","0","-1","NaN"
"70","Eval Suryana","","Dinkes Kota Malang Mengusulkan 11 Ribu Tenaga Medis dan Nakes Segera di Vaksin MR… Lihat selengkapnya","","0","0","1","-1","NaN"
"71","Respons Id","2026-03-26T08:41:00.000Z","Kasus campak lagi meningkat di beberapa daerah, tapi kabar baiknya—Kemenkes memastikan vaksin MR tetap aman dan stoknya cukup di seluruh Indonesia. Bahkan, jutaan dosis… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=122171380550677497&set=a.122104483946677497","1","0","16","-1","NaN"
"72","https://www.facebook.com/share/p/175jGvxbaD/","2025-08-22T22:35:00.000Z","Saya posting ulang ya mbak. Bisa langsung baca k fb beliau resiko vaksin MRhttps://www.facebook.com/share/p/175jGvxbaD/… Lihat selengkapnya","https://web.facebook.com/angelina.octa.12/posts/pfbid02aBRkWSgBA2ASGnUGDR53H2NpbkRsLT6BVFgd8mH7VhkcqUMFZM63yppPvibK7jjpl","342","968","402","-1","NaN"
"73","Fitri Yani","2026-07-14T06:48:00.000Z","*JADWAL IMUNISASI 0 - 9 BULAN**1. Pas Lahir*  Langsung 3 vaksin:  *Hepatitis B 0* disuntik, *Polio 0* ditetes, *BCG* disuntik di lengan kanan.  Buat cegah Hepatitis B, Polio/lumpuh, sama TBC. BCG nanti bekasnya jadi bopeng kecil ya.*2. Usia 1 Bulan*  *Hepatitis B 1* disuntik.  Lanjutan buat Hepatitis B biar kebalnya makin kuat.*3. Usia 2 Bulan*  Ini paling rame  4 vaksin sekaligus:  *DPT-HB-HiB 1* disuntik di paha  *Polio 1* ditetes  *PCV 1* disuntik  *Rota 1* ditetes ke mulut  Fungsinya buat cegah Difteri, Batuk Rejan, Tetanus, Hepatitis B, Pneumonia, Meningitis, sama Diare berat.*4. Usia 3 Bulan*  Sama kayak 2 bulan, diulang lagi dosis ke-2:  *DPT-HB-HiB 2 + Polio 2 + PCV 2 + Rota 2**5. Usia 4 Bulan*  Dosis terakhir buat yg 4 itu tadi:  *DPT-HB-HiB 3 + Polio 3 + PCV 3 + Rota 3*  Catatan: Rota harus selesai sebelum dede 8 bulan ya Bu. Kalau telat nggak bisa.*6. Usia 9 Bulan*  *Campak-Rubela / MR* disuntik di lengan kiri.  Ini buat cegah Campak sama Rubela. Rubela bahaya banget kalau kena pas udah gede nanti.*YANG PENTING DIINGET*1.  Jarak antar DPT/Polio/PCV/Rota minimal 1 bulan. Makanya pas 2-3-4 bulan2.  Semua gratis di Posyandu & Puskesmas. Bawa Buku KIA ya3.  Kalau kelewat jadwal, langsung kejar aja. Nggak usah ngulang dari awalNah dari semua itu, yg paling sering bikin demam itu DPT pas 2, 3, 4 bulan  O iya, adakah bunda yang debaynya nggak di imunisasi?? Boleh tau alasanya nggak bun#imunisasi#dpt#bayi","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0DF1fBzvV7p78eRiv66JbXtnEmscRtYjmNtrAXSwypgWh9aQnfgpbhAwcT9G9Jj3Ll","21","31","60","-1","NaN"
"74","Puskesmas BuluSukoharjo","","Pengumuman Imunisasi Kejar Campak MR… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=26080242851637570&set=a.2295542683867587","0","1","7","-1","NaN"
"75","#proteksikesehatan","2026-05-05T07:59:00.000Z","Vaksin MR (Measles Rubella) #proteksikesehatan","https://web.facebook.com/photo/?fbid=26512145968487689&set=a.496004440528531","2","0","10","-1","NaN"
"76","Mia Najwa","","""Mengapa Harus Vaksin MR?Karena bisa mencegah penyakit serius dan melindungi anak dari komplikasi berbahaya!… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=2487862881652613&set=a.127854697653455","0","2","0","-1","NaN"
"77","Rolly Arman","","KIck Off Vaksin MR (CAMPAK&RUBELA) bagi Tenaga Medis dan Tenaga Kesehatan","https://web.facebook.com/photo/?fbid=27488931467441786&set=pcb.27488953460772920","0","0","0","-1","NaN"
"78","Nini Deritana","2026-04-27T06:06:00.000Z","Vaksin MR … Menahan Rindu …Untuk para nakes yg kesepian … dan menunjulkan gejala haus kasih sayang … pada pemeriksaan fisik didapatkan … muka kusut , tidak bergairah …Yok sukseskan … vaksin MR … Morbili Rubela … semoga tidak demam soalnya besok jadwal manggung bersama Ndarboy dan Anji…","https://web.facebook.com/nini.deritana/posts/pfbid04rhXZX656ELryzTD9hvor4xULvseo1mbVjo9KLMfW4uwFQFQzX7s7mWiP2rvgPSSl","64","1","313","-1","NaN"
"79","Uma A","","Katanya campak dan Rubella itu 1x seumur hidup dan setelah itu orang tidak akan kena campak dan Rubella lagi. Jika sudah pernah kena campak dan Rubella maka tubuhnya sudah membentuk kekebalan permanen seumur hidup. Jadi buat apa vaksin campak lagi jika… Lihat selengkapnyaKatanya campak dan Rubella itu 1x seumur hidup dan setelah itu orang tidak akan kena campak dan Rubella lagi. Jika sudah pernah kena campak dan Rubella maka tubuhnya sudah membentuk kekebalan permanen seumur hidup. Jadi buat apa vaksin campak lagi jika… Lihat selengkapnya","","0","0","464","-1","NaN"
"80","Dwi Putri Indriyani","","Maaf Bun mintak saran.Sya ada torch igg positif,dan udh pengobatan vaksin tgl 1 bulan februari dan bulan Maret tgl 1 vaksin lgi tpi nympk tgl sekarang sya blm vaksin di tanya bagian administrasi vaksinnya blm ada.padahal habis vaksin k 2,pengobatan anti virus.Apa nggak pa2 telat,atau tanya dokter langsung,klo tanya dokter langsung harus periksa.gmna Bun solusinya,mau tau sja klo telat vaksin aman nggak.","","0","0","1","-1","NaN"
"81","Prince Andrew","","Yuk kenalan sama VIRUS RUBELLA. penyebab tertinggi kasus tuli bawaan lahir di dunia , diluar kondisi genetik. Virus ini jg dipanggil sebagai CAMPAK JERMAN. Dia tidak be… Lihat selengkapnya","https://web.facebook.com/photo/?fbid=10224418525449600&set=pcb.25612387498443691","0","0","0","-1","NaN"
"82","Merry Terok","","Info..Kalau sudah pernah di vaksin Campak wajib dilengkapi dengan vaksin Rubella..Ingat...!!J… Lihat selengkapnya","","0","0","47","-1","NaN"
"83","Elfrita Sitompul","","Vaksin Rubella 2Tujuan utama vaksin rubella adalah untuk merangsang sistem kekebalan tubuh agar memproduksi antibodi yang dapat melawan virus rubella (campak Jerman).Vaksin ini diberikan untuk mencegah infeksi penyakit tersebut dan menghindari berbagai komplikasi berbahaya.Dari gaya tangan kananku memegang erat kursi sebenarnya aku menahan sakit yang teramat walaupun ekspresi biasa.","https://web.facebook.com/mamanya.felova/posts/pfbid0tMdiC22p9BM4jpWY9kLdktkGpi6wc2EuJ66U2u5vt5VVVwq1D22AWBVTjPDmf8hql","27","1","15","-1","NaN"
"84","Dwi Putri Indriyani","","Assalamualaikum Bun mau tanya?Sya habis keguguran bulan Desember dan udh cek leb torch hasilnya igg torch,terus udh pengobatan vaksin rubella 1 dan obat antibiotik sja,berhenti pengobatan Krn obat nggak ada..Dan yampk sekarang sya nggak KB,tpi knpa bulan2 nich sya haid maju dan haid cuma 2 hari sja??Apa kah normal,atau apakah sya hamil.Tpi perut kyk buncit tpi setiap bulan haid hanya 2-4 hari sja??","","0","0","3","-1","NaN"
"85","Deisma Napitupulu","","Done Vaksin Rubella tahap 2","https://web.facebook.com/photo/?fbid=2833456560339313&set=pcb.2833456627005973","0","0","0","-1","NaN"
"86","Selina Aisyah Humairah","","Kalo udah di Vaksin Campakharus dilengkapi dengan Vaksin Rubella. Supaya kalau suatu saat diCampakan ada yang Bela!Kalo udah di Vaksin Campakharus dilengkapi dengan Vaksin Rubella. Supaya kalau suatu saat diCampakan ada yang Bela!","","0","0","11","-1","NaN"
"87","@pengikut","","Kalau sudah vaksin campak harus dilengkapi dengan vaksin rubella , supaya suatu saat nanti di campakkan ada yang bela,@pengikutKalau sudah vaksin campak harus dilengkapi dengan vaksin rubella , supaya suatu saat nanti di campakkan ada yang bela,@pengikut","","0","0","11","-1","NaN"
"88","Mamake Raaz Raaz","","Udah jauh jauh ke CirebonAku gagal di vaksin rubellaKarena lagi batuk pilek,Gak boleh vaksin rubella Dokter gak mau nyuntik,… Lihat selengkapnya","","0","0","12","-1","NaN"
"89","Tegoeh Bramantyo","","Back To SchoolPenularan Vaksin: Hal yg Perlu Diketahui :Agustus dan September adalah bulan² puncak untuk vaksinasi wajib sekolah. Beberapa di antaranya termasuk vaksin virus hidup, yg berarti virus masih aktif dan dapat menular.Hal itu penting bagi keluarga yg memiliki saudara yg masih muda, anak² dengan sistem kekebalan tubuh yg lemah, atau siapapun yg sedang dalam pemulihan dari penyakit.Vaksin Hidup yg Diberikan Selama Musim Kembali ke Sekolah:• MMR (Campak, Gondongan, Rubella)• Varicella (Cacar Air)• FluMist (Vaksin Flu Semprotan Hidung)Sering diberikan di sekolah sebagai pilihan saat musim flu.Jaga Imun, jaga Iman.Dukung kekebalan tubuh dengan tidur, mineral, dan makanan asli.#tolakmandatoryvaksin#tolakkelincipercobaan","https://web.facebook.com/teguh.bramantyo.94/posts/pfbid0WAUzTNj4NrNs6c3BiFCoNi1z1u5quqZakeNmoqE97CiS9zrbPng3dS8yjLLgMYJXl","18","2","7","-1","NaN"
"90","Kasmi Binti Kamaruddin","","Banyak yg seliweran di FB bilang orang tua bodoh yg vaksin anaknya atau imunisasi karena mengandung babi dan janin yg diaborsi...Beberapa vaksin memang menggunakan komponen dari babi atau sel janin, tapi tidak semua vaksin seperti itu. Contohnya, vaksin rotavirus (untuk mencegah diare berat pada bayi) dan beberapa vaksin influenza menggunakan komponen babi. Sedangkan vaksin rubella (campak Jerman) menggunakan sel janin hasil aborsi … Lihat selengkapnya","","0","0","4","-1","NaN"
"91","Mila Tiani Rap Faiqa","2025-08-05T14:12:00.000Z","Waktu 2017, vaksin haram MR yang disulap mubah dan banyak tewaskan anak-anak Indonesia diklaim untuk eliminasi campak Rubella pada tahun 2020. Lah kok tahun 2025 masih ada . Jangan sekali-kali percaya vaksin, dengan dalih eliminasi atau apapun. Sebab, taruhannya: nyawa!!!","https://web.facebook.com/photo/?fbid=1388056882927835&set=a.1036348834765310","8","1","26","-1","NaN"
"92","Elfrita Sitompul","2026-06-18T01:38:00.000Z","Pagi gaes, hari ini siap-siap mau Vaksin Rubella ke-2. Konon kata teman-teman, ini lebih sakit dari yang pertama. Tapi tetap semangat","https://web.facebook.com/photo/?fbid=28347359481521491&set=a.100761426608008","14","1","16","-1","NaN"
"93","Eka Khairani Adha","2025-08-25T10:39:00.000Z","Apa itu Vaksin MMRV? Vaksin MMRV adalah vaksin gabungan untuk melindungi dari penyakit Campak (Measles), Gondongan (Mumps), Rubella (Campak Jerman), dan Cacar Air (Varicella).Vaksin ini biasanya diberikan kepada anak-anak berusia satu hingga dua tahun dalam dua dosis, dengan dosis pertama antara 12-15 bulan dan dosis kedua antara 4-6 tahun. Contoh di gambar anak yang terkena cacar air (Varisella)#vaksin #vaksinrubella #vaksinmumps #vaksinmeasles #vaksinvarisella #imunisasi #imunisasianak #cacarair #gondongan #fyp #foto","https://web.facebook.com/ekakh.cikadvjnasix/posts/pfbid037RSa17EnfbXBbwGuPGSeHj1r7xBuq5e6n7LTwv2AQDysvSPb96fKjZqnh1kqcBZNl","50","0","35","-1","NaN"
"94","Ana Bru Ginting Babo","2026-05-20T05:45:00.000Z","Kami sebelum vaksin rubella..Padahal lagi degdegan..Kalau di foto langsung senyum sumringah..#fyp#fbpro#jangkauanluas","https://web.facebook.com/ana.bruginting/posts/pfbid0L5zRghPFk98qqRDdM7xit1Px2P96EpAzZc9faJvLCUf2p4Y8tzArTpxCAq1iEA4Sl","8","0","27","-1","NaN"
